"İFA SAHASI","26 Aralık 2015 Cumartes","09:00 ","İSTANBUL SİNOP - KARTALTEPE ","U-16 ","28.GRUP ","FUAT YILDIRIM","GÖKHAN ÖZKAN YILDIRIM","MEHMET GÖKHUN KARAGÖZ"
"İFA SAHASI","26 Aralık 2015 Cumartes","10:45 ","BAHÇELİEVLER GÜMÜŞHANE - CEVATPAŞA ","U-16 ","16.GRUP ","MUHARREM SIRRI ABANOZ","GÖKHAN ÖZKAN YILDIRIM","MEHMET GÖKHUN KARAGÖZ"
"İFA SAHASI","26 Aralık 2015 Cumartes","12:30 ","İSTANBUL TRABZON - CEVAT KÖPRÜBAŞI ","U-14 ","21.GRUP ","İLKAY SELÇİK",NULL,NULL
"İFA SAHASI","26 Aralık 2015 Cumartes","14:30 ","İFA - MAHMUTBEY ","U-16 ","20.GRUP ","BATUHAN KAPANCI","İLKAY SELÇİK","YUNUS EMRE ATASOY"
"K.ÇEKMECE BLD. YEŞİLOVA KEMAL AKTAŞ STADI","26 Aralık 2015 Cumartes","10:45 ","K.Ç.YEŞİLOVA ESNAF - OKSPOR ","U-14 ","19.GRUP ","SEDAT TÜRKOĞLU",NULL,NULL
"K.ÇEKMECE BLD. YEŞİLOVA KEMAL AKTAŞ STADI","26 Aralık 2015 Cumartes","12:30 ","CENNET BARBAROS - ÇELİKTEPE ","U-16 ","18.GRUP ","İSMAİL ÇALIŞKAN","SEDAT TÜRKOĞLU","İSMAİL DAVUT UTKU"
"K.ÇEKMECE BLD. YEŞİLOVA KEMAL AKTAŞ STADI","26 Aralık 2015 Cumartes","14:30 ","K.Ç.YEŞİLOVA ESNAF - BOSTANCI ","S.AL.","3.GRUP ","OKAN AKIN","VOLKAN ÖZCAN","OĞUZHAN YILMAZ"
"KAĞITHANE BELEDİYESİ HASBAHÇE SAHASI","26 Aralık 2015 Cumartes","09:00 ","HÜR.EĞİTİM - İKİTELLİ ","U-14 ","21.GRUP ","ALİ DEMİRCAN",NULL,NULL
"KAĞITHANE BELEDİYESİ HASBAHÇE SAHASI","26 Aralık 2015 Cumartes","10:45 ","YENİ ORTABAYIR - BAKIRKÖY ASLAN ","U-16 ","28.GRUP ","OĞUZHAN ALKAN","ALİ DEMİRCAN","ÖMER PELİTLİ"
"KAĞITHANE BELEDİYESİ HASBAHÇE SAHASI","26 Aralık 2015 Cumartes","12:30 ","KAĞITHANE - TÜRK TELEKOMSPOR ","U-16 ","14.GRUP ","ONUR SENCER AKINCI","HASBİ KÜRŞAT KESKİN","ÖMER PELİTLİ"
"KAĞITHANE BELEDİYESİ HASBAHÇE SAHASI","26 Aralık 2015 Cumartes","14:30 ","MECİDİYEKÖY TAYFUN - ZARA EKİNLİ ","U-16 ","12.GRUP ","MEHMET TAŞTEKİN","HASBİ KÜRŞAT KESKİN","ÖMER PELİTLİ"
"KAĞITHANE BLD. MEHDİ SANCAK SAHASI","26 Aralık 2015 Cumartes","10:45 ","İST.BAYBURT - İSTANBUL KASTAMONU ","U-16 ","22.GRUP ","HAKAN AKSU","İBRAHİM ARDA ALUÇ","FURKAN COŞKUN"
"KAĞITHANE BLD. MEHDİ SANCAK SAHASI","26 Aralık 2015 Cumartes","12:30 ","SANAYİ MAHALLESİ - REŞİTPAŞA ","1.AL.","5.GRUP ","URAL HALAÇOĞLU","MÜCAHİD ADEM ÇELEBİ","VEDAT ÇOLAK"
"KAĞITHANE BLD. MEHDİ SANCAK SAHASI","26 Aralık 2015 Cumartes","14:30 ","SEYRANTEPE YEŞİLCE - TARABYA ","1.AL.","9.GRUP ","CELAL ÖZAĞDAŞ","MÜCAHİD ADEM ÇELEBİ","VEDAT ÇOLAK"
"KAĞITHANE BLD. MEHMET AKİF ERSOY SAHASI","26 Aralık 2015 Cumartes","11:00 ","ÖRNEKTEPE - İSTANBUL GÜMÜŞHANE ","U-12 ","12.GRUP ","UFUK TANRIKULU",NULL,NULL
"KAĞITHANE BLD. MEHMET AKİF ERSOY SAHASI","26 Aralık 2015 Cumartes","12:00 ","NURTEPE GÜNEYYILDIZI - NURTEPE ","U-12 ","12.GRUP ","UFUK TANRIKULU",NULL,NULL
"KAĞITHANE BLD. MEHMET AKİF ERSOY SAHASI","26 Aralık 2015 Cumartes","13:00 ","GÜRSELSPOR - İST.BAYBURT ","U-12 ","12.GRUP ","HAKAN TALANAY",NULL,NULL
"KAĞITHANE BLD. MEHMET AKİF ERSOY SAHASI","26 Aralık 2015 Cumartes","14:30 ","MAHMUTŞEVKETPAŞA - FİŞEKSPOR ","1.AL.","7.GRUP ","CÜNEYT YILDIZ","AHMET ÜLGENSOY","HAKAN TALANAY"
"KAĞITHANE BLD. NURTEPE SUNİ ÇİM STADI","26 Aralık 2015 Cumartes","09:00 ","İKİNCİ NESİL - YEŞİLPINAR ","U-14 ","13.GRUP ","OĞUZ ARİF ÇELİK",NULL,NULL
"KAĞITHANE BLD. NURTEPE SUNİ ÇİM STADI","26 Aralık 2015 Cumartes","10:45 ","HAMİDİYESPOR - BEŞYÜZEVLER ","U-14 ","5.GRUP ","ERGUN AYYILDIZ",NULL,NULL
"KAĞITHANE BLD. NURTEPE SUNİ ÇİM STADI","26 Aralık 2015 Cumartes","12:30 ","NURTEPE GÜNEYYILDIZI - DİKİLİTAŞ ","U-16 ","10.GRUP ","KUTSAL GURBETCİ","ERGUN AYYILDIZ","OĞUZ ARİF ÇELİK"
"KAĞITHANE BLD. NURTEPE SUNİ ÇİM STADI","26 Aralık 2015 Cumartes","14:30 ","HÜR.GÜCÜ - İSTANBUL BAFRA ","1.AL.","5.GRUP ","SERENCAN ERGÖK","SEMİH TÖRÜN","HASAN ŞENER"
"KAĞITHANE BLD. SADABAD SAHASI","26 Aralık 2015 Cumartes","10:45 ","KUŞTEPE - GÜNYAMAÇ ","U-14 ","15.GRUP ","HALİL BÜYÜKPINAR",NULL,NULL
"KAĞITHANE BLD. SADABAD SAHASI","26 Aralık 2015 Cumartes","12:30 ","KÜÇÜKKÖY - GÖKTÜRK SARAYSPOR ","U-16 ","24.GRUP ","VOLKAN GÜNDOĞDU","HALİL BÜYÜKPINAR","BURAK NECİP BAŞAR"
"KAĞITHANE BLD. SADABAD SAHASI","26 Aralık 2015 Cumartes","14:30 ","GERÇEK KUZEY - GÜLTEPE ÖZGENÇLİK ","U-16 ","14.GRUP ","KADİR MUTLU","HALİL BÜYÜKPINAR","BURAK NECİP BAŞAR"
"KAĞITHANE BLD. SEYRANTEPE STADI","26 Aralık 2015 Cumartes","10:45 ","SEYRANTEPE OF - HÜR.GÜCÜ ","U-14 ","9.GRUP ","MELİH SARIÇİÇEK",NULL,NULL
"KAĞITHANE BLD. SEYRANTEPE STADI","26 Aralık 2015 Cumartes","12:30 ","YAHYA KEMAL – KÜÇÜKKÖY KÜLTÜR ","U-16 ","30.GRUP ","SERDAR BAYBURT","MELİH SARIÇİÇEK","MEHMET AKİF AKGÜL"
"KAĞITHANE BLD. SEYRANTEPE STADI","26 Aralık 2015 Cumartes","14:30 ","SEYRANTEPE OF - THY","U-16 ","12.GRUP ","MİRAÇ BURAK ÖZDÖL","MELİH SARIÇİÇEK","MEHMET AKİF AKGÜL"
"KAĞITHANE BLD. YAHYA KEMAL SAHASI","26 Aralık 2015 Cumartes","09:00 ","SANAYİ MAHALLESİ - ASLANTEPE ","U-12 ","11.GRUP ","SAMET OCAK",NULL,NULL
"KAĞITHANE BLD. YAHYA KEMAL SAHASI","26 Aralık 2015 Cumartes","10:00 ","ÇELİKTEPE - ÇATALZEYTİN ZÜMRÜT ","U-12 ","11.GRUP ","SAMET OCAK",NULL,NULL
"KAĞITHANE BLD. YAHYA KEMAL SAHASI","26 Aralık 2015 Cumartes","11:00 ","ŞİRİNTEPE - YENİ ORTABAYIR ","U-12 ","12.GRUP ","SAMET OCAK",NULL,NULL
"KAĞITHANE BLD. YAHYA KEMAL SAHASI","26 Aralık 2015 Cumartes","12:00 ","SEYRANTEPE YEŞİLCE - KAĞITHANE ÇAĞLAYAN ","U-12 ","12.GRUP ","UFUK ÜNALDI",NULL,NULL
"KAĞITHANE BLD. YAHYA KEMAL SAHASI","26 Aralık 2015 Cumartes","13:00 ","SEYRANTEPE OF - HÜR.GÜCÜ ","U-12 ","12.GRUP ","UFUK ÜNALDI",NULL,NULL
"KAĞITHANE BLD. YAHYA KEMAL SAHASI","26 Aralık 2015 Cumartes","14:30 ","MECİDİYEKÖY - K.BULVARSPOR ","S.AL.","7.GRUP ","İSMAİL AKBULUT","CUMA YILDIZTURAN","EMRE DEVRAN"
"KANARYA SAHASI","26 Aralık 2015 Cumartes","09:00 ","İSTANBUL BULANCAK - ESENYURT ÖRNEK İ.Y. ","U-14 ","21.GRUP ","YÜKSEL BÜYÜKTANIR",NULL,NULL
"KANARYA SAHASI","26 Aralık 2015 Cumartes","10:45 ","SÖĞÜTLÜÇEŞME BİRLİK - ES. KULÜP ATLETİK ","U-16 ","18.GRUP ","MUHSİN YOLCU","ŞENOL SUSAM","YÜKSEL BÜYÜKTANIR"
"KANARYA SAHASI","26 Aralık 2015 Cumartes","12:30 ","ÖZ YARIMBURGAZ - BAĞCILAR EĞİTİM ","U-16 ","16.GRUP ","ŞENOL SUSAM","TANER ÇAĞLI","MUHSİN YOLCU"
"KANARYA SAHASI","26 Aralık 2015 Cumartes","14:30 ","KANARYA AZİM - KOCASİNAN ","U-16 ","22.GRUP ","TANER ÇAĞLI","ŞENOL SUSAM","MUHSİN YOLCU"
"KARADENİZ TEKİN KÜÇÜKALİ STADI","26 Aralık 2015 Cumartes","10:45 ","KARADENİZ - RUMELİ İDMANYURDU ","U-14 ","7.GRUP ","AHMET ENES ÇEVİK",NULL,NULL
"KARADENİZ TEKİN KÜÇÜKALİ STADI","26 Aralık 2015 Cumartes","12:30 ","BAYRAMPAŞA DOĞAN - SARIYER BLD. ","U-16 ","16.GRUP ","HACI ALİ AKBULUT","AHMET ENES ÇEVİK","MEHMET DAK"
"KARADENİZ TEKİN KÜÇÜKALİ STADI","26 Aralık 2015 Cumartes","14:30 ","İST. ESENLER TOKAT - GEDİKPAŞA ","U-16 ","10.GRUP ","İSLAM SOYDAŞ","AHMET ENES ÇEVİK","MEHMET DAK"
"KAZIM KARABEKİR STADI","26 Aralık 2015 Cumartes","09:00 ","İSTANBUL BAFRA - ZAFERSPOR ","U-14 ","27.GRUP ","UĞUR BİLSEL",NULL,NULL
"KAZIM KARABEKİR STADI","26 Aralık 2015 Cumartes","10:45 ","HASİP DİNÇSOY İÖO - SULTANMURAT ","U-14 ","25.GRUP ","UĞUR BİLSEL",NULL,NULL
"KAZIM KARABEKİR STADI","26 Aralık 2015 Cumartes","12:30 ","K.K.BEKİR MEVLANA - ATIŞALANI ","U-14 ","5.GRUP ","ALİ GÜN",NULL,NULL
"KAZIM KARABEKİR STADI","26 Aralık 2015 Cumartes","14:30 ","GOP.ŞEMSİPAŞA - ATAKENT 2015 ","U-16 ","26.GRUP ","HALİS SEÇMEN","ALİ GÜN","ÖMER DEMİR"
"KASIMPAŞA KEMERBURGAZ SENTETİK SAHA","26 Aralık 2015 Cumartes","12:00 ","KASIMPAŞA - BEŞİKTAŞ A.Ş. ","CC.U1","Coca-Cola U1","MUSTAFA ÇİL","MEMET YALÇIN","NİHAT APAYDIN"
"KASIMPAŞA KEMERBURGAZ SENTETİK SAHA","26 Aralık 2015 Cumartes","14:00 ","KASIMPAŞA - BEŞİKTAŞ A.Ş. ","CC.U1","Coca-Cola U1","ÖMER GÜLHAN","MEMET YALÇIN","NİHAT APAYDIN"
"KOCASİNAN SAHASI","26 Aralık 2015 Cumartes","09:00 ","İSTANBUL ARTVİN - TUNASPOR ","U-14 ","19.GRUP ","HARUN YILMAZ",NULL,NULL
"KOCASİNAN SAHASI","26 Aralık 2015 Cumartes","10:45 ","ŞİRİNEVLER - KAĞITHANE ÇAĞLAYAN ","U-16 ","26.GRUP ","MUHAMMED OĞULCAN MALKOÇ","HARUN YILMAZ","SERKAN KARADAĞ"
"KOCASİNAN SAHASI","26 Aralık 2015 Cumartes","12:30 ","SİYAVUŞPAŞA - BAĞCILAR ASİL KARTAL ","U-14 ","29.GRUP ","SERKAN KARADAĞ",NULL,NULL
"KOCASİNAN SAHASI","26 Aralık 2015 Cumartes","14:30 ","BAHÇELİEVLER GÜMÜŞHANE - KARABEKİRSPOR ","S.AL.","5.GRUP ","MUSTAFA SALİH EROL","ÖMER KİBİROĞLU","YALÇIN ŞEKER"
"KÜÇÜKÇEKMECE METİN OKTAY STADI","26 Aralık 2015 Cumartes","14:00 ","BAHÇELİEVLER OLİMPİK - YEŞİLILGAZ ","U-16 ","6.GRUP ","OĞUZ CAN UYSAL","HARUN ERDOĞMUŞ","KADİR KILOĞLU"
"MERKEZEFENDİ STADI","26 Aralık 2015 Cumartes","09:00 ","MERKEZEFENDİ - ASLANORDU GENÇLİK ","U-14 ","23.GRUP ","HİDAYET KARDAŞ",NULL,NULL
"MERKEZEFENDİ STADI","26 Aralık 2015 Cumartes","10:45 ","IRMAKSPOR - S.KARTAL ","U-16 ","30.GRUP ","BAHADIR AKINCI","HİDAYET KARDAŞ","HALİL İBRAHİM ÇETİNKOL"
"MERKEZEFENDİ STADI","26 Aralık 2015 Cumartes","12:30 ","TEPEBAĞ KÜLTÜR - SULTANGÜCÜ ","U-16 ","20.GRUP ","SERDAR ASLAN","HİDAYET KARDAŞ","HALİL İBRAHİM ÇETİNKOL"
"MERKEZEFENDİ STADI","26 Aralık 2015 Cumartes","14:30 ","TELSİZ - HAVATAŞ SPOR ","1.AL.","13.GRUP ","MURAT TORAMAN","ALİ CAN ALBAYRAK","CAN KAYA"
"NAMIK SEVİK STADI","26 Aralık 2015 Cumartes","09:00 ","GÜZELHİSAR - ŞİRİNTEPE ","U-14 ","23.GRUP ","MUHAMMET HALİL DİZİEĞRİ",NULL,NULL
"NAMIK SEVİK STADI","26 Aralık 2015 Cumartes","10:45 ","ÇAPA - K.K.BEKİR MEVLANA ","1.AL.","9.GRUP ","ALİ SARISOY","SAMED BAKİ ÜÇTEPE","MERT ÇİL"
"NAMIK SEVİK STADI","26 Aralık 2015 Cumartes","12:30 ","DAVUTPAŞA - GAZİ MAHALLESİ ","S.AL.","1.GRUP ","SİNAN ERTİNGÜ","MEHMET ÜSTÜNDAĞ","MERTCAN YILMAZ"
"NAMIK SEVİK STADI","26 Aralık 2015 Cumartes","14:30 ","KADIRGA - AVCILAR BELEDİYE ","S.AL.","5.GRUP ","CEM BORATAY ALA","ERTUNÇ KAPLAN","AHMET KAYHAN"
"OKMEYDANI FETİH SAHASI","26 Aralık 2015 Cumartes","12:00 ","OKMEYDANI FETİH - HAVATAŞ SPOR ","U-14 ","17.GRUP ","BERKAY HAYIR",NULL,NULL
"SARIYER BLD. ÇAYIRBAŞI STADI","26 Aralık 2015 Cumartes","09:00 ","REŞİTPAŞA - HARMANTEPE ","U-14 ","23.GRUP ","ALPER YILDIRIM",NULL,NULL
"SARIYER BLD. ÇAYIRBAŞI STADI","26 Aralık 2015 Cumartes","10:45 ","YENİKÖY - PİYALEPAŞA ","U-16 ","16.GRUP ","ALİ YILMAZ","MEHMET BURAK MUNGAN","CEVAT ELİGÜZEL"
"SARIYER BLD. ÇAYIRBAŞI STADI","26 Aralık 2015 Cumartes","12:30 ","GÜMÜŞDERE - ÖZ Y.SELİM ","U-16 ","6.GRUP ","ERSİN DEDE","MEHMET BURAK MUNGAN","CEVAT ELİGÜZEL"
"SARIYER BLD. ÇAYIRBAŞI STADI","26 Aralık 2015 Cumartes","14:30 ","İSTİNYE - SELİMPAŞA ","S.AL.","7.GRUP ","TOLGA ODABAŞI","MUSTAFA OĞUZ TEKATLI","MEHMET BAHATTİN ÖZBABA"
"SARIYER SPOR KULÜBÜ TESİSLERİ","26 Aralık 2015 Cumartes","13:00 ","USKUMRU KÖYÜ - YILDIZ KANARYALAR ","U-12 ","9.GRUP ","RAMAZAN SERDAR KAVRAZLI",NULL,NULL
"SARIYER SPOR KULÜBÜ TESİSLERİ","26 Aralık 2015 Cumartes","14:00 ","REŞİTPAŞA - NİLÜFER.GÖKAY İ.Ö.O. ","U-12 ","9.GRUP ","RAMAZAN SERDAR KAVRAZLI",NULL,NULL
"SEFAKÖY KARTAL SAHASI","26 Aralık 2015 Cumartes","09:00 ","FİLİZSPOR - BATI TRAKYA ","U-16 ","26.GRUP ","M.GÜROL BİRBEN","HAKAN ÖZDEMİR","UĞUR TEKİN"
"SEFAKÖY KARTAL SAHASI","26 Aralık 2015 Cumartes","10:45 ","SÖĞÜTLÜÇEŞME - HALİÇ ","1.AL.","5.GRUP ","ERHAN SARGIN","SEMİH KOCA","ERKAN AYKURT"
"SEFAKÖY KARTAL SAHASI","26 Aralık 2015 Cumartes","12:30 ","KOSOVA GÜÇSPOR - B.EVLER FUTBOL ATLETİK ","U-16 ","24.GRUP ","AHMET YÜCETÜRK","İLHAN KABAKÇI","GÜLHAN TERLİKLİ"
"SEFAKÖY KARTAL SAHASI","26 Aralık 2015 Cumartes","14:30 ","SULTANMURAT - G.O.PAŞA BARBAROS ","1.AL.","5.GRUP ","BÜLENT SAĞIROĞLU","ERKAN AYKURT","BARIŞ KOÇ"
"SEYİT ATEŞ STADI","26 Aralık 2015 Cumartes","10:45 ","ALTINTEPSİ MAKEL - MİMARSİNAN ","U-14 ","13.GRUP ","ERKAN KILIÇ",NULL,NULL
"SEYİT ATEŞ STADI","26 Aralık 2015 Cumartes","12:30 ","İSTANBUL ÜNYE - KEMER FK ","U-14 ","15.GRUP ","ERKAN KILIÇ",NULL,NULL
"SEYİT ATEŞ STADI","26 Aralık 2015 Cumartes","14:30 ","İST.GENÇLERBİRLİĞİ - İSTANBUL SİVAS ","U-14 ","9.GRUP ","ERKAN KILIÇ",NULL,NULL
"VEFA STADI","26 Aralık 2015 Cumartes","12:00 ","FATİH KARAGÜMRÜK - SARIYER ","CC.U1","Coca-Cola U1","MUHAMMET DURSUN","AYKUT ÇAN","KUDRET DOĞAN"
"VEFA STADI","26 Aralık 2015 Cumartes","14:00 ","FATİH KARAGÜMRÜK - SARIYER ","CC.U1","Coca-Cola U1","RAMAZAN ORDU","AYKUT ÇAN","KUDRET DOĞAN"
"YILDIZTABYA STADI","26 Aralık 2015 Cumartes","09:00 ","SİİRT İST.Y.SELİM - KOCAMUSTAFAPAŞA ","U-16 ","14.GRUP ","MESUT AKSU","YASİN SAYIR","UMUTCAN AYAZ"
"YILDIZTABYA STADI","26 Aralık 2015 Cumartes","10:45 ","KARLITEPE - NURTEPE ","U-14 ","25.GRUP ","YASİN SAYIR",NULL,NULL
"YILDIZTABYA STADI","26 Aralık 2015 Cumartes","14:30 ","YEŞİLPINAR - KUŞTEPE ","S.AL.","5.GRUP ","SEZER YALÇIN","YUNUS TAŞKIN","AYKUT ÜŞENTİ"
"ZARA EKİNLİ STADI","26 Aralık 2015 Cumartes","14:00 ","SULTANGAZİ - SÖĞÜTLÜÇEŞME ","U-14 ","11.GRUP ","ZEKERİYA ÖZTÜRK",NULL,NULL
"ZEYTİNBURNU BLD.HASAN DOĞAN SAHASI","26 Aralık 2015 Cumartes","09:00 ","ZEYTİNBURNU HÜRRİYET - HALKALI TAŞTEPE ","U-14 ","5.GRUP ","İBRAHİM DOĞRU",NULL,NULL
"ZEYTİNBURNU BLD.HASAN DOĞAN SAHASI","26 Aralık 2015 Cumartes","10:45 ","SELVİSPOR - ABİDEİ HÜRRİYET ","U-16 ","14.GRUP ","ALİ KABA","MUHAMMET BARIŞ KARABULUT","MEHMET HANEFİ KEKLİK"
"ZEYTİNBURNU BLD.HASAN DOĞAN SAHASI","26 Aralık 2015 Cumartes","12:30 ","ÖZ TRABZONLULAR - FERİKÖY ","U-16 ","12.GRUP ","MUHAMMED ALPEREN ERAVŞAR","MUHAMMET BARIŞ KARABULUT","MEHMET HANEFİ KEKLİK"
"ZEYTİNBURNU BLD.HASAN DOĞAN SAHASI","26 Aralık 2015 Cumartes","14:30 ","DAMLASPOR - SOĞUKSUSPOR ","S.AL.","5.GRUP ","SEZER POLAT","UFUK ALTUNBAŞ","MESUT YILDIZ"
"ZEYTİNBURNU BELEDİYESİ HASAN DOĞAN HALI SAHASI","26 Aralık 2015 Cumartes","11:00 ","Z.YILDIZ - BATI TRAKYA ","U-12 ","14.GRUP ","TUNAY KÖSE",NULL,NULL
"ZEYTİNBURNU BELEDİYESİ HASAN DOĞAN HALI SAHASI","26 Aralık 2015 Cumartes","12:00 ","YEŞİLILGAZ - BEŞTELSİZ ","U-12 ","14.GRUP ","TUNAY KÖSE",NULL,NULL
"ZEYTİNBURNU BELEDİYESİ HASAN DOĞAN HALI SAHASI","26 Aralık 2015 Cumartes","13:00 ","Y.GÜNEŞ - DAMLASPOR ","U-12 ","14.GRUP ","TUNAY KÖSE",NULL,NULL
"ZEYTİNBURNU BELEDİYESİ HASAN DOĞAN HALI SAHASI","26 Aralık 2015 Cumartes","14:00 ","SELVİSPOR - MERKEZEFENDİ ","U-12 ","14.GRUP ","ÖZKAN AKDAĞ",NULL,NULL
"ZEYTİNBURNU BELEDİYESİ HASAN DOĞAN HALI SAHASI","26 Aralık 2015 Cumartes","15:00 ","TEPEBAĞ KÜLTÜR - EROĞLU ","U-12 ","14.GRUP ","ÖZKAN AKDAĞ",NULL,NULL
"ALEMDAĞ STADYUMU","26 Aralık 2015 Cumartes","10:45 ","ÇEKMEKÖYSPOR - 1453 MALTEPE GENÇLİK ","U-14 ","31.GRUP ","MEHMET TAŞDEMİR",NULL,NULL
"ALEMDAĞ STADYUMU","26 Aralık 2015 Cumartes","12:30 ","TAŞDELEN - PENDİK DOĞAN ","1.AL.","15.GRUP ","TAYYAR ZENGİN","MEHMET TAŞDEMİR","SERKAN HANOĞLU"
"ALEMDAĞ STADYUMU","26 Aralık 2015 Cumartes","14:30 ","ÇEKMEKÖYSPOR - GÜNEŞLİ ","S.AL.","7.GRUP ","SELİM ATALAY","SELMAN ABDULLAH AKBULUT","ENES BERK GÜÇLÜ"
"BEYLERBEYİ 75 STADI","26 Aralık 2015 Cumartes","13:00 ","BEYLERBEYİ - EYÜPSPOR ","CC.U1","Coca-Cola U1","İBRAHİM TOKMAK","KENAN SAĞLAM","MAHİR KOCA"
"BULVAR MİMAR KUBİLAY KÖSE STADI","26 Aralık 2015 Cumartes","09:00 ","K.BULVARSPOR - KURTKÖYSPOR ","U-14 ","31.GRUP ","GÜLÜMSER KARAKUŞ",NULL,NULL
"BULVAR MİMAR KUBİLAY KÖSE STADI","26 Aralık 2015 Cumartes","10:30 ","K.CEVİZLİ G.GÜCÜ - KAYIŞDAĞI ","U-14 ","35.GRUP ","GÜLÜMSER KARAKUŞ",NULL,NULL
"BULVAR MİMAR KUBİLAY KÖSE STADI","26 Aralık 2015 Cumartes","12:00 ","KARTALSPOR - KIRKLARELİSPOR ","CC.U1","Coca-Cola U1","FATİH BARAN","İNANÇ AYYILDIZ","MUHAMMET KOCATÜRK"
"BULVAR MİMAR KUBİLAY KÖSE STADI","26 Aralık 2015 Cumartes","14:00 ","KARTALSPOR - KIRKLARELİSPOR ","CC.U1","Coca-Cola U1","İNANÇ AYYILDIZ","FATİH BARAN","MUHAMMET KOCATÜRK"
"ÇAKMAK SAHASI","26 Aralık 2015 Cumartes","12:00 ","KEMAHSPOR - SULTANBEYLİ ","U-16 ","34.GRUP ","OKAN COŞKUN","MEVLÜT DURMUŞ","MEHMET GENÇ "
"ÇAKMAK SAHASI","26 Aralık 2015 Cumartes","14:00 ","ÜMRANİYE - BAYRAMPAŞA ","U-16 ","42.GRUP ","TAYLAN GİRGİN","MUHAMMED EMİN AKKAYA","MURAT BENLİ"
"ÇAKMAK SAHASI","26 Aralık 2015 Cumartes","16:00 ","YAMANSPOR - DOLAYOBA ","U-16 ","33.GRUP ","VEFA KAYA","MUHAMMED EMİN AKKAYA","MURAT BENLİ"
"ÇAVUŞBAŞI SAHASI","26 Aralık 2015 Cumartes","12:30 ","BEYKOZ 1908 - RİVASPOR ","U-16 ","34.GRUP ","KORAY UCUZAL","ÖMER KOCATEPE","MURAT TAN"
"ÇAVUŞBAŞI SAHASI","26 Aralık 2015 Cumartes","14:30 ","ÇUBUKLU - KARTAL ÇAVUŞOĞLU ","U-14 ","33.GRUP ","ÖMER KOCATEPE",NULL,NULL
"ÇAVUŞBAŞI SAHASI","26 Aralık 2015 Cumartes","16:00 ","BEYKOZ ÇAVUŞBAŞI - ÖMERLİSPOR ","1.AL.","17.GRUP ","VOLKAN UÇKAN","SERHAT MATARACI","MEHMET ESEN"
"DOLAYOBA SAHASI","26 Aralık 2015 Cumartes","12:30 ","PENDİK VELİBABA - İSTANBUL ATAŞEHİR ","U-16 ","38.GRUP ","MESUT ÖCAL","UFUKCAN PÜR","CEVDET ÖTEN"
"DOLAYOBA SAHASI","26 Aralık 2015 Cumartes","14:30 ","ARTUKBEY İ.Ö - SANCAKTEPE ZİGANA ","U-16 ","38.GRUP ","UFUKCAN PÜR","MESUT ÖCAL","CEVDET ÖTEN"
"DOLAYOBA HALI SAHASI","26 Aralık 2015 Cumartes","11:00 ","PENDİK ESENYALI - DOLAYOBA ","U-12 ","19.GRUP ","DENİZ ENDER KARATEPE",NULL,NULL
"DOLAYOBA HALI SAHASI","26 Aralık 2015 Cumartes","12:00 ","PENDİK VELİBABA - PENDİKSPOR ","U-12 ","19.GRUP ","DENİZ ENDER KARATEPE",NULL,NULL
"DUDULLU STADI","26 Aralık 2015 Cumartes","12:30 ","BAĞLARBAŞI - KARABEKİRSPOR ","U-14 ","31.GRUP ","ENİS KILIÇ",NULL,NULL
"DUDULLU STADI","26 Aralık 2015 Cumartes","14:00 ","ATAŞEHİR ÇAMOLUK - GÜLSUYU ","U-14 ","35.GRUP ","CEM KILIÇ",NULL,NULL
"DUDULLU STADI","26 Aralık 2015 Cumartes","16:00 ","ÖRNEK GENÇLİK - KAYNARCA ","U-16 ","32.GRUP ","SÜHEYL ONUR SIRMA","CEM KILIÇ","ENİS KILIÇ"
"FENERBAHÇE DEREAĞZI SAHASI","26 Aralık 2015 Cumartes","12:00 ","FENERBAHÇE A.Ş. - PENDİKSPOR ","CC.U1","Coca-Cola U1","GÖKHAN DERELİ","MUHAMMET YASİR BAKKALOĞLU","OĞUZHAN MARANGOZ"
"FENERBAHÇE DEREAĞZI SAHASI","26 Aralık 2015 Cumartes","14:00 ","FENERBAHÇE A.Ş. - PENDİKSPOR ","CC.U1","Coca-Cola U1","KAĞAN KANBUR","MUHAMMET YASİR BAKKALOĞLU","OĞUZHAN MARANGOZ"
"FİKİRTEPE DUMLUPINAR SAHASI","26 Aralık 2015 Cumartes","11:00 ","TAÇSPOR - 1905 MALTEPE GENÇLİK ","U-14 ","30.GRUP ","FATİH DÖNMEZ",NULL,NULL
"FİKİRTEPE DUMLUPINAR SAHASI","26 Aralık 2015 Cumartes","12:30 ","YENİDÜNYA SPOR - BAŞIBÜYÜKSPOR ","U-16 ","36.GRUP ","BATUHAN KULA","FATİH AKSAKAL","AHMET ÖZKARABULUT"
"FİKİRTEPE DUMLUPINAR SAHASI","26 Aralık 2015 Cumartes","14:30 ","FİKİRTEPE DUMLUPINAR - ANADOLU KARTALLARI ","U-14 ","37.GRUP ","AHMET ÖZKARABULUT",NULL,NULL
"PENDİK GÜLLÜBAĞLAR SAHASI","26 Aralık 2015 Cumartes","10:00 ","PENDİK DOĞAN - KAYNARCA ","U-12 ","19.GRUP ","BATUHAN BIYIKLI",NULL,NULL
"PENDİK GÜLLÜBAĞLAR SAHASI","26 Aralık 2015 Cumartes","12:00 ","PENDİK KAYNARCA - ARTUKBEY İ.Ö ","U-12 ","19.GRUP ","BATUHAN BIYIKLI",NULL,NULL
